state,district,market,arrival_date,modal_price
Gujarat,Banaskanth,Deesa(Bhildi),2020-01-29,4750.0
Gujarat,Banaskanth,Deesa(Bhildi),2020-01-31,4500.0
Gujarat,Banaskanth,Deesa(Bhildi),2020-02-01,4605.0
Gujarat,Banaskanth,Deesa(Bhildi),2020-02-04,4900.0
Gujarat,Banaskanth,Deesa(Bhildi),2020-02-05,4925.0
Gujarat,Banaskanth,Deesa(Bhildi),2020-02-10,4755.0
Gujarat,Banaskanth,Thara,2020-01-01,5002.0
Gujarat,Banaskanth,Thara,2020-01-02,4910.0
Gujarat,Banaskanth,Thara,2020-01-03,5012.0
Gujarat,Banaskanth,Thara,2020-01-04,5165.0
Gujarat,Banaskanth,Thara,2020-01-06,4960.0
Gujarat,Banaskanth,Thara,2020-01-07,5040.0
Gujarat,Banaskanth,Thara,2020-01-08,4980.0
Gujarat,Banaskanth,Thara,2020-01-09,5007.0
Gujarat,Banaskanth,Thara,2020-01-11,5177.0
Gujarat,Banaskanth,Thara,2020-01-13,5075.0
Gujarat,Banaskanth,Thara,2020-01-15,5130.0
Gujarat,Banaskanth,Thara,2020-01-16,4992.0
Gujarat,Banaskanth,Thara,2020-01-17,5132.0
Gujarat,Banaskanth,Thara,2020-01-18,5022.0
Gujarat,Banaskanth,Thara,2020-01-20,5107.0
Gujarat,Banaskanth,Thara,2020-01-21,4970.0
Gujarat,Banaskanth,Thara,2020-01-22,4952.0
Gujarat,Banaskanth,Thara,2020-01-23,4995.0
Gujarat,Banaskanth,Thara,2020-01-24,4987.0
Gujarat,Banaskanth,Thara,2020-01-25,5002.0
Gujarat,Banaskanth,Thara,2020-01-27,4940.0
Gujarat,Banaskanth,Thara,2020-01-28,4967.0
Gujarat,Banaskanth,Thara,2020-01-29,5030.0
Gujarat,Banaskanth,Thara,2020-01-31,5000.0
Gujarat,Banaskanth,Thara,2020-02-01,4987.0
Gujarat,Banaskanth,Thara,2020-02-03,4847.0
Gujarat,Banaskanth,Thara,2020-02-05,4837.5
Gujarat,Banaskanth,Thara,2020-02-08,4832.5
Gujarat,Banaskanth,Thara,2020-02-10,4465.0
Gujarat,Banaskanth,Thara,2020-02-11,4615.0
Gujarat,Banaskanth,Thara,2020-02-12,4805.0
Gujarat,Banaskanth,Thara,2020-02-13,4475.0
Gujarat,Banaskanth,Thara,2020-02-14,4700.0
Gujarat,Banaskanth,Thara,2020-02-15,4362.5
Gujarat,Banaskanth,Thara,2020-02-18,4720.0
Gujarat,Banaskanth,Thara,2020-02-19,4425.0
Gujarat,Banaskanth,Thara,2020-02-20,4652.5
Gujarat,Banaskanth,Thara,2020-02-22,4512.5
Gujarat,Banaskanth,Thara,2020-02-25,4455.0
Gujarat,Banaskanth,Thara,2020-02-27,4222.5
Gujarat,Banaskanth,Thara,2020-02-28,4502.5
Gujarat,Banaskanth,Thara,2020-02-29,4690.0
Gujarat,Banaskanth,Thara,2020-03-02,4552.5
Gujarat,Banaskanth,Thara,2020-03-03,4387.5
Gujarat,Banaskanth,Thara,2020-03-04,4400.0
Gujarat,Banaskanth,Thara,2020-03-05,4525.0
Gujarat,Banaskanth,Thara,2020-03-06,4737.5
Gujarat,Banaskanth,Thara,2020-03-11,4337.5
Gujarat,Banaskanth,Thara,2020-03-13,4350.0
Gujarat,Banaskanth,Thara(Shihori),2020-01-01,4827.0
Gujarat,Banaskanth,Thara(Shihori),2020-01-02,4885.0
Gujarat,Banaskanth,Thara(Shihori),2020-01-04,4955.0
Gujarat,Banaskanth,Thara(Shihori),2020-01-06,4832.0
Gujarat,Banaskanth,Thara(Shihori),2020-01-07,4732.0
Gujarat,Banaskanth,Thara(Shihori),2020-01-08,4887.0
Gujarat,Banaskanth,Thara(Shihori),2020-01-09,4832.0
Gujarat,Banaskanth,Thara(Shihori),2020-01-11,4850.0
Gujarat,Banaskanth,Thara(Shihori),2020-01-13,4637.0
Gujarat,Banaskanth,Thara(Shihori),2020-01-15,4765.0
Gujarat,Banaskanth,Thara(Shihori),2020-01-16,4827.0
Gujarat,Banaskanth,Thara(Shihori),2020-01-17,4855.0
Gujarat,Banaskanth,Thara(Shihori),2020-01-18,4952.0
Gujarat,Banaskanth,Thara(Shihori),2020-01-20,5065.0
Gujarat,Banaskanth,Thara(Shihori),2020-01-21,4812.0
Gujarat,Banaskanth,Thara(Shihori),2020-01-22,4715.0
Gujarat,Banaskanth,Thara(Shihori),2020-01-23,4705.0
Gujarat,Banaskanth,Thara(Shihori),2020-01-24,4617.0
Gujarat,Banaskanth,Thara(Shihori),2020-01-25,4812.0
Gujarat,Banaskanth,Thara(Shihori),2020-01-27,4587.0
Gujarat,Banaskanth,Thara(Shihori),2020-01-28,4550.0
Gujarat,Banaskanth,Thara(Shihori),2020-01-29,4632.0
Gujarat,Banaskanth,Thara(Shihori),2020-01-31,4487.0
Gujarat,Banaskanth,Thara(Shihori),2020-02-01,4460.0
Gujarat,Banaskanth,Thara(Shihori),2020-02-03,4565.0
Gujarat,Banaskanth,Thara(Shihori),2020-02-05,4482.0
Gujarat,Banaskanth,Thara(Shihori),2020-02-08,4227.5
Gujarat,Banaskanth,Thara(Shihori),2020-02-11,4267.5
Gujarat,Banaskanth,Thara(Shihori),2020-02-12,4812.5
Gujarat,Bharuch,Bharuch,2020-01-02,5000.0
Gujarat,Bharuch,Jambusar,2020-01-03,5100.0
Gujarat,Bharuch,Jambusar,2020-01-04,5100.0
Gujarat,Bharuch,Jambusar,2020-01-06,5100.0
Gujarat,Bharuch,Jambusar,2020-01-07,5000.0
Gujarat,Bharuch,Jambusar,2020-01-08,4900.0
Gujarat,Bharuch,Jambusar,2020-01-09,5000.0
Gujarat,Bharuch,Jambusar,2020-01-10,5000.0
Gujarat,Bharuch,Jambusar,2020-01-11,4900.0
Gujarat,Bharuch,Jambusar,2020-01-12,5000.0
Gujarat,Bharuch,Jambusar,2020-01-13,5100.0
Gujarat,Bharuch,Jambusar,2020-01-14,4900.0
Gujarat,Bharuch,Jambusar,2020-01-15,4900.0
Gujarat,Bharuch,Jambusar,2020-01-16,5100.0
Gujarat,Bharuch,Jambusar,2020-01-17,5200.0
Gujarat,Bharuch,Jambusar,2020-01-18,5200.0
Gujarat,Bharuch,Jambusar,2020-01-19,5000.0
Gujarat,Bharuch,Jambusar,2020-01-20,5200.0
Gujarat,Bharuch,Jambusar,2020-01-21,5200.0
Gujarat,Bharuch,Jambusar,2020-01-22,5200.0
Gujarat,Bharuch,Jambusar,2020-01-23,5100.0
Gujarat,Bharuch,Jambusar,2020-01-24,5000.0
Gujarat,Bharuch,Jambusar,2020-01-25,5000.0
Gujarat,Bharuch,Jambusar,2020-01-27,5100.0
Gujarat,Bharuch,Jambusar,2020-01-28,5100.0
Gujarat,Bharuch,Jambusar,2020-01-29,5100.0
Gujarat,Bharuch,Jambusar,2020-01-30,5100.0
Gujarat,Bharuch,Jambusar,2020-01-31,5100.0
Gujarat,Bharuch,Jambusar,2020-02-03,5200.0
Gujarat,Bharuch,Jambusar,2020-02-04,5000.0
Gujarat,Bharuch,Jambusar,2020-02-05,5100.0
Gujarat,Bharuch,Jambusar,2020-02-10,4700.0
Gujarat,Bharuch,Jambusar,2020-02-11,4700.0
Gujarat,Bharuch,Jambusar,2020-02-12,4600.0
Gujarat,Bharuch,Jambusar,2020-02-13,4600.0
Gujarat,Bharuch,Jambusar,2020-02-14,4700.0
Gujarat,Bharuch,Jambusar,2020-02-15,4600.0
Gujarat,Bharuch,Jambusar,2020-02-16,4900.0
Gujarat,Bharuch,Jambusar,2020-02-17,4700.0
Gujarat,Bharuch,Jambusar,2020-02-18,4600.0
Gujarat,Bharuch,Jambusar,2020-02-19,4600.0
Gujarat,Bharuch,Jambusar,2020-02-20,4500.0
Gujarat,Bharuch,Jambusar,2020-02-21,5050.0
Gujarat,Bharuch,Jambusar,2020-02-22,4700.0
Gujarat,Bharuch,Jambusar,2020-02-23,4700.0
Gujarat,Bharuch,Jambusar,2020-02-24,4600.0
Gujarat,Bharuch,Jambusar,2020-02-25,4500.0
Gujarat,Bharuch,Jambusar,2020-02-26,4700.0
Gujarat,Bharuch,Jambusar,2020-02-27,4900.0
Gujarat,Bharuch,Jambusar,2020-02-28,4700.0
Gujarat,Bharuch,Jambusar,2020-02-29,4600.0
Gujarat,Bharuch,Jambusar,2020-03-04,4400.0
Gujarat,Bharuch,Jambusar,2020-03-05,4400.0
Gujarat,Bharuch,Jambusar,2020-03-06,4500.0
Gujarat,Bharuch,Jambusar,2020-03-07,4400.0
Gujarat,Bharuch,Jambusar,2020-03-09,4400.0
Gujarat,Bharuch,Jambusar,2020-03-11,4500.0
Gujarat,Bharuch,Jambusar,2020-03-12,4500.0
Gujarat,Bharuch,Jambusar,2020-03-13,4400.0
Gujarat,Bharuch,Jambusar,2020-03-16,4400.0
Gujarat,Bharuch,Jambusar,2020-03-17,4500.0
Gujarat,Bharuch,Jambusar,2020-03-18,4400.0
Gujarat,Bharuch,Jambusar,2020-03-19,4400.0
Gujarat,Bharuch,Jambusar,2020-03-20,4500.0
Gujarat,Bharuch,Jambusar,2020-03-21,4400.0
Gujarat,Bharuch,Jambusar,2020-03-23,4300.0
Gujarat,Bharuch,Jambusar,2020-03-24,4100.0
Gujarat,Bharuch,Jambusar,2020-03-25,4200.0
Gujarat,Bharuch,Jambusar,2020-03-26,4200.0
Gujarat,Bharuch,Jambusar,2020-03-27,4400.0
Gujarat,Bharuch,Jambusar,2020-03-28,4400.0
Gujarat,Bharuch,Jambusar,2020-03-29,4300.0
Gujarat,Bharuch,Jambusar,2020-03-30,4500.0
Gujarat,Bharuch,Jambusar,2020-03-31,4100.0
Gujarat,Bharuch,Jambusar,2020-04-23,3000.0
Gujarat,Bharuch,Jambusar,2020-04-24,3000.0
Gujarat,Bharuch,Jambusar,2020-04-25,3000.0
Gujarat,Bharuch,Jambusar,2020-04-26,3100.0
Gujarat,Bharuch,Jambusar,2020-04-27,2900.0
Gujarat,Bharuch,Jambusar,2020-04-28,3300.0
Gujarat,Bharuch,Jambusar,2020-04-29,3200.0
Gujarat,Bharuch,Jambusar,2020-04-30,3000.0
Gujarat,Bharuch,Jambusar,2020-05-03,3000.0
Gujarat,Bharuch,Jambusar,2020-05-04,3000.0
Gujarat,Bharuch,Jambusar,2020-05-06,4400.0
Gujarat,Bharuch,Jambusar,2020-05-07,4100.0
Gujarat,Bharuch,Jambusar,2020-05-08,4200.0
Gujarat,Bharuch,Jambusar,2020-05-11,3000.0
Gujarat,Bharuch,Jambusar,2020-05-12,3000.0
Gujarat,Bharuch,Jambusar,2020-05-13,3000.0
Gujarat,Bharuch,Jambusar,2020-05-14,2800.0
Gujarat,Bharuch,Jambusar,2020-05-15,3200.0
Gujarat,Bharuch,Jambusar,2020-05-16,3400.0
Gujarat,Bharuch,Jambusar,2020-05-18,2800.0
Gujarat,Bharuch,Jambusar,2020-05-19,3000.0
Gujarat,Bharuch,Jambusar,2020-05-21,3300.0
Gujarat,Bharuch,Jambusar,2020-05-22,3300.0
Gujarat,Bharuch,Jambusar,2020-05-26,4000.0
Gujarat,Bharuch,Jambusar,2020-05-27,3900.0
Gujarat,Bharuch,Jambusar,2020-05-28,3600.0
Gujarat,Bharuch,Jambusar,2020-05-29,4200.0
Gujarat,Bharuch,Jambusar,2020-06-03,4200.0
Gujarat,Bharuch,Jambusar,2020-06-04,3800.0
Gujarat,Bharuch,Jambusar,2020-06-05,3900.0
Gujarat,Bharuch,Jambusar,2020-06-06,3900.0
Gujarat,Bharuch,Jambusar,2020-06-08,4300.0
Gujarat,Bharuch,Jambusar,2020-06-09,4200.0
Gujarat,Bharuch,Jambusar,2020-06-10,4200.0
Gujarat,Bharuch,Jambusar,2020-06-11,4200.0
Gujarat,Bharuch,Jambusar,2020-06-12,3900.0
Gujarat,Bharuch,Jambusar,2020-06-15,4600.0
Gujarat,Bharuch,Jambusar,2020-06-16,4600.0
Gujarat,Bharuch,Jambusar,2020-06-17,4600.0
Gujarat,Bharuch,Jambusar,2020-06-18,4600.0
Gujarat,Bharuch,Jambusar,2020-06-19,4400.0
Gujarat,Bharuch,Jambusar,2020-06-20,4400.0
Gujarat,Bharuch,Jambusar,2020-06-23,4300.0
Gujarat,Bharuch,Jambusar,2020-07-04,4600.0
Gujarat,Bharuch,Jambusar,2020-07-08,4700.0
Gujarat,Bharuch,Jambusar,2020-07-10,4500.0
Gujarat,Bharuch,Jambusar,2020-07-13,4400.0
Gujarat,Bharuch,Jambusar,2020-07-14,4400.0
Gujarat,Bharuch,Jambusar,2020-07-15,4300.0
Gujarat,Bharuch,Jambusar,2020-07-17,4200.0
Gujarat,Bharuch,Jambusar,2020-07-18,4400.0
Gujarat,Bharuch,Jambusar,2020-07-20,4200.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-01-03,5000.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-01-04,5000.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-01-06,5000.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-01-07,5100.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-01-08,5150.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-01-09,5150.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-01-10,5000.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-01-11,5000.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-01-12,5000.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-01-13,5150.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-01-14,4900.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-01-15,4800.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-01-17,5100.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-01-18,5100.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-01-19,4900.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-01-20,5100.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-01-21,5200.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-01-22,5200.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-01-23,5200.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-01-24,5100.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-01-25,5000.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-01-27,5200.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-01-28,5200.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-01-30,5200.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-01-31,5200.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-02-03,5100.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-02-04,5000.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-02-05,5000.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-02-10,4600.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-02-11,4600.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-02-12,4800.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-02-13,4800.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-02-14,4800.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-02-15,4800.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-02-16,4800.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-02-17,4800.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-02-18,4800.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-02-19,4600.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-02-20,4500.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-02-21,4700.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-02-22,4600.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-02-23,4600.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-02-24,4700.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-02-25,4600.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-02-26,4600.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-02-27,4800.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-02-28,4700.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-02-29,4600.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-03-04,4500.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-03-05,4600.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-03-06,4400.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-03-07,4500.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-03-09,4600.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-03-11,4500.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-03-12,4400.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-03-13,4500.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-03-16,4600.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-03-17,4500.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-03-18,4500.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-03-19,4500.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-03-20,4500.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-03-21,4500.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-03-23,4100.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-03-24,4400.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-03-25,4300.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-03-26,4400.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-03-27,4300.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-03-28,4300.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-03-29,4200.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-03-30,4400.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-03-31,4300.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-04-23,3000.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-04-24,3000.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-04-25,3000.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-04-26,3100.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-04-27,3100.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-04-28,3000.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-04-29,3500.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-04-30,3000.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-05-03,3100.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-05-04,2900.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-05-06,4200.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-05-07,4100.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-05-08,4300.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-05-11,3000.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-05-12,3200.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-05-13,3200.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-05-14,3000.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-05-15,3300.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-05-16,3500.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-05-18,3000.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-05-19,2800.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-05-20,3500.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-05-21,3000.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-05-22,3200.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-05-26,3800.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-05-27,3800.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-05-28,3900.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-05-29,4000.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-06-03,4300.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-06-04,3900.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-06-05,3700.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-06-06,3800.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-06-08,4400.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-06-09,4000.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-06-10,4200.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-06-11,4300.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-06-12,4800.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-06-15,4700.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-06-16,4600.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-06-17,4700.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-06-18,4600.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-06-19,4400.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-06-23,4300.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-07-04,4600.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-07-08,4600.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-07-10,4600.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-07-13,4300.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-07-14,4700.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-07-17,4400.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-07-18,4400.0
Gujarat,Bharuch,Jambusar(Kaavi),2020-07-20,4300.0
Gujarat,Bhavnagar,Bhavnagar,2020-01-01,5305.0
Gujarat,Bhavnagar,Bhavnagar,2020-01-02,5310.0
Gujarat,Bhavnagar,Bhavnagar,2020-01-03,5345.0
Gujarat,Bhavnagar,Bhavnagar,2020-01-04,5345.0
Gujarat,Bhavnagar,Bhavnagar,2020-01-06,5360.0
Gujarat,Bhavnagar,Bhavnagar,2020-01-07,5425.0
Gujarat,Bhavnagar,Bhavnagar,2020-01-08,5335.0
Gujarat,Bhavnagar,Bhavnagar,2020-01-09,5360.0
Gujarat,Bhavnagar,Bhavnagar,2020-01-10,5455.0
Gujarat,Bhavnagar,Bhavnagar,2020-01-11,5515.0
Gujarat,Bhavnagar,Bhavnagar,2020-01-13,5560.0
Gujarat,Bhavnagar,Bhavnagar,2020-01-18,5495.0
Gujarat,Bhavnagar,Bhavnagar,2020-01-20,5575.0
Gujarat,Bhavnagar,Bhavnagar,2020-01-21,5490.0
Gujarat,Bhavnagar,Bhavnagar,2020-01-22,5430.0
Gujarat,Bhavnagar,Bhavnagar,2020-01-24,5440.0
Gujarat,Bhavnagar,Bhavnagar,2020-01-25,5205.0
Gujarat,Bhavnagar,Bhavnagar,2020-01-27,5405.0
Gujarat,Bhavnagar,Bhavnagar,2020-01-28,5260.0
Gujarat,Bhavnagar,Bhavnagar,2020-01-31,5355.0
Gujarat,Bhavnagar,Bhavnagar,2020-02-01,5255.0
Gujarat,Bhavnagar,Bhavnagar,2020-02-03,5350.0
Gujarat,Bhavnagar,Bhavnagar,2020-02-04,5210.0
Gujarat,Bhavnagar,Bhavnagar,2020-02-05,5050.0
Gujarat,Bhavnagar,Bhavnagar,2020-02-11,4850.0
Gujarat,Bhavnagar,Bhavnagar,2020-02-12,4865.0
Gujarat,Bhavnagar,Bhavnagar,2020-02-13,4600.0
Gujarat,Bhavnagar,Bhavnagar,2020-02-14,4930.0
Gujarat,Bhavnagar,Bhavnagar,2020-02-15,4960.0
Gujarat,Bhavnagar,Bhavnagar,2020-02-19,4935.0
Gujarat,Bhavnagar,Bhavnagar,2020-02-22,5080.0
Gujarat,Bhavnagar,Bhavnagar,2020-02-25,5400.0
Gujarat,Bhavnagar,Bhavnagar,2020-02-26,5095.0
Gujarat,Bhavnagar,Bhavnagar,2020-02-28,4825.0
Gujarat,Bhavnagar,Bhavnagar,2020-03-03,4875.0
Gujarat,Bhavnagar,Bhavnagar,2020-03-04,4850.0
Gujarat,Bhavnagar,Bhavnagar,2020-03-05,4785.0
Gujarat,Bhavnagar,Bhavnagar,2020-03-06,4775.0
